,source,target
508,post,post
509,post,berth
510,post,office
511,post,spot
512,post,billet
513,post,place
514,post,situation
515,post,post
516,post,Post
517,post,Wiley_Post
518,post,Post
519,post,Emily_Post
520,post,Emily_Price_Post
521,post,Post
522,post,C._W._Post
523,post,Charles_William_Post
524,post,mail
525,post,post
526,post,post
527,post,stake
528,post,mail
529,post,mail_service
530,post,postal_service
531,post,post
532,post,post
533,post,post
534,post,post
535,post,post
536,post,station
537,post,post
538,post,send
539,post,place
540,post,post
541,post,post
542,post,post
543,post,carry
544,post,post
545,post,stake
546,post,post
547,post,post
548,post,put_up
549,post,mail
550,post,post
551,post,send
552,post,post
553,post,brand
554,Ward,ward
555,Ward,ward
556,Ward,ward
557,Ward,hospital_ward
558,Ward,Ward
559,Ward,Barbara_Ward
560,Ward,Baroness_Jackson_of_Lodsworth
561,Ward,Ward
562,Ward,Mrs._Humphrey_Ward
563,Ward,Mary_Augusta_Arnold_Ward
564,Ward,Ward
565,Ward,Montgomery_Ward
566,Ward,Aaron_Montgomery_Ward
567,Ward,cellblock
568,Ward,ward
569,Ward,guard
570,Ward,ward
571,Reserve,modesty
572,Reserve,reserve
573,Reserve,reserve
574,Reserve,backlog
575,Reserve,stockpile
576,Reserve,substitute
577,Reserve,reserve
578,Reserve,second-stringer
579,Reserve,reserve
580,Reserve,reservation
581,Reserve,reserve
582,Reserve,military_reserve
583,Reserve,reserve
584,Reserve,reserve
585,Reserve,reticence
586,Reserve,taciturnity
587,Reserve,reserve
588,Reserve,allow
589,Reserve,appropriate
590,Reserve,earmark
591,Reserve,set_aside
592,Reserve,reserve
593,Reserve,reserve
594,Reserve,reserve
595,Reserve,hold
596,Reserve,book
597,Garden,garden
598,Garden,garden
599,Garden,garden
600,Garden,garden
601,Phase,phase
602,Phase,stage
603,Phase,phase
604,Phase,form
605,Phase,phase
606,Phase,phase_angle
607,Phase,phase
608,Phase,phase
609,Phase,phase
610,No,no
611,No,nobelium
612,No,No
613,No,atomic_number_102
614,No,no
615,No,no
616,No,no_more
617,No,no
618,No,no
619,No,no
620,No,nobelium
621,No,No
622,No,atomic_number_102
623,No,no
624,No,no
625,No,no_more
626,No,no
627,No,no
628,Pin,pin
629,Pin,fall
630,Pin,pin
631,Pin,peg
632,Pin,pin
633,Pin,personal_identification_number
634,Pin,PIN
635,Pin,PIN_number
636,Pin,pin
637,Pin,peg
638,Pin,stick
639,Pin,pivot
640,Pin,pin
641,Pin,pin
642,Pin,pin_tumbler
643,Pin,pin
644,Pin,flag
645,Pin,pin
646,Pin,peg
647,Pin,pin
648,Pin,thole
649,Pin,tholepin
650,Pin,rowlock
651,Pin,oarlock
652,Pin,bowling_pin
653,Pin,pin
654,Pin,trap
655,Pin,pin
656,Pin,immobilize
657,Pin,immobilise
658,Pin,pin
659,Pin,pin
660,Pin,pin
661,Plot,plot
662,Plot,secret_plan
663,Plot,game
664,Plot,plot
665,Plot,plot_of_land
666,Plot,plot_of_ground
667,Plot,patch
668,Plot,plot
669,Plot,plot
670,Plot,plot
671,Plot,diagram
672,Plot,plot
673,Plot,plat
674,Plot,plot
675,Plot,plot
676,Ivory,ivory
677,Ivory,tusk
678,Ivory,bone
679,Ivory,ivory
680,Ivory,pearl
681,Ivory,off-white
682,Lake,lake
683,Lake,lake
684,Lake,lake
685,33,thirty-three
686,33,33
687,33,xxxiii
688,34,thirty-four
689,34,34
690,34,xxxiv
691,55,fifty-five
692,55,55
693,55,lv
694,PH,pH
695,PH,pH_scale
696,FL,Florida
697,FL,Sunshine_State
698,FL,Everglade_State
699,FL,FL
700,GAT,gat
701,GAT,rod
702,Ganesha,Ganesh
703,Ganesha,Ganesa
704,Ganesha,Ganesha
705,Ganesha,Ganapati
706,number,number
707,number,figure
708,number,number
709,number,act
710,number,routine
711,number,number
712,number,turn
713,number,bit
714,number,phone_number
715,number,telephone_number
716,number,number
717,number,numeral
718,number,number
719,number,issue
720,number,number
721,number,number
722,number,number
723,number,identification_number
724,number,number
725,number,number
726,number,number
727,number,total
728,number,number
729,number,add_up
730,number,come
731,number,amount
732,number,number
733,number,number
734,number,list
735,number,count
736,number,number
737,number,count
738,number,number
739,number,enumerate
740,number,numerate
741,number,number
742,number,keep_down
